,Sentiment,SentimentText
2859,0," i just went to take a sip of my tea, and lifted the wrong cup. mmmm cold tea!"
2860,0, I kinda miss my dad... This is lame with no one to feed me lil pieces of cheese. LonelyCheeseBunny.com
2861,0, i kinda wanna go back out. womp womp
2862,0, i knew it you hated me all along &lt;/3
2864,0, i know longer feel the same for you &lt;/3
2865,0, i laid down for a little bit and fell asleep. So much for the movies......
2866,0, I left my phone @lser101loser house
2867,0, i left my yearbook at home!
2870,0, i like katie wirth without brendon tooo
2871,0, I like to eat out a lil too much....I guess I just like being served after a crazy day @ work..I need a frequent diner card..lol eeeek!
2875,0, I love it tho lol ? http://blip.fm/~78nrn
2881,0, I maybe in for tonight on my last real weekend home  mad I can't turn off this location shit on ubber twitter
2884,0," I miss @nevamk, too. Let's play."
2885,0, i miss @pppamp
2886,0, I miss all my babies back home. Someone cuddle me via esp!
2887,0, I MISS BRO CECI  RIP BAD THINGS KEEP HAPPENING TO ME 
2888,0,- i miss mikey 
2889,0, i miss my edward.
2890,0, I miss my iPhone
2891,0, I miss my iPhone  I wish it was friday so much!!
2892,0, My cornflowers have all drooped! I hope they survive!
2894,0, my ear buds for my ipod broke!! the left one doesnt work and the end of the wire thingy is comming out
2895,0, my ear just started bleeding
2896,0," my earring is infected and hurts so, so bad."
2897,0, My entire family forgot my birthday this year!
2898,0, My family is traveling to Machala city... I'm alone at home 
2899,0, My foot's asleep! It won't wake up! Rawr.
2901,0, my grandmother decided to pick me up with my mom. My car reeks.
2902,0, my head hurts...!
2903,0, My head really hurts!!!!!
2904,0,- my heart hurts. 
2905,0, my heart is breaking for my little monkey!
2907,0, my house needs to be cleaned and I don't even know where to begin!!
2908,0, my jb cd didnt come today. :'(
2909,0, my last post didn't work iphone would make me feel better about my exam #squarespace
2910,0, my left side senses are not working water in my ears ! (
2911,0, My little baby deer following me around in Dalaran says &quot;Unknown's Pet&quot; ... and then WoW crashed. I guess I should get up anyway...
2912,0, My little man is looking less like a baby and more like a toddler every day  *tear*
2914,0,"- my mario and yoshi tshirt is all dog hair covered, and i don't have a dog anymore... "
2915,0, my mate now has sims 3 talk about trying to kill me 
2916,0," my mom just offered me a klondike bar, and i'm not hungry, but i took it because it was a sign of friendship....not war...i'm sad now "
2918,0," My moodswings, nobody's online, meh."
2919,0, my mother left today. She is going back to Oklahoma. Never lived in another state without my mom. Its weird. I'm gonna miss her.
2920,0, my mum called me crazy. OMG BRADIE WEBBBBBBBBBBBBBBBBBBBBBB
2921,0," my mum doesn't learn her lesson, 4th time now shes got this basal cell cancer on her skin :'("
2922,0, my mumS DRUNK  already
2924,0, My Palm wouldn't connect to the laptop. ERRRRRRRR
2925,0, My perfect work of art on my hand has smudged!  Poooeypoopoo..
2926,0, my phone isn't working so I haven't been able to update my twitter all day   
2927,0," My pic isn't right in Tweetdeck after all that trouble of getting that pic up, and few people will ever see it as it is meant to be seen"
2929,0," my ribs hurt,had a gansta fight last night with kade,forgot about my ribs and we chest slamed hard!!!!"
2930,0," My Scrivner update erased my old project files... and of course, I hadn't backed them up in awhile. Farewell writing! :/"
2931,0, my shoot for popstar is cancelled  SHOOT! now what!?!?! ohh ik i get to see @mitchelmusso tonight at his concert tonight at 7! wooo(:
2932,0, my shoulder hurts...
2937,0," i love u bro. thanks for all the memories:saran wrap,burger king,chicharon,&quot;focker&quot;,rides home,our convo at milk,&quot;awww little!!&quot;,etc :/"
2939,0, I love you
2940,0, I love you so much
2943,0, I 'm really disappointed my brother isn't coming 2day..2morrow he will come.......I hate myself when I misunderstand things
2945,0, i might not walk and go to the dance. if you dont have all your books turn in you cant :'(
2946,0, I might quit
2947,0, i miss borris skippy from batemans bay. but i do love my sarah/charlie. sock slap/
2948,0, i miss having that SOS lol oh well....someone else'll come along loll
2949,0," i miss having tweets on my cell, i'm so out of the loop! fyi pythons are vertebrates also the guy on xkcd has some opinions on it"
2950,0, I miss him already. I won't sleep tonight I know it
2951,0, i miss him so much.
2952,0, I miss JackB...my phone. JackBeef not Jack Bararkat. If I met him and he leaves..i would miss him but never met him probably never will.
2953,0," I miss mi Hermana, Nelly. &lt;3 you sis!"
2955,0, I miss my Megan already and I may or may not have already cried.
2956,0, I miss my shawnie &amp; my baby.
2957,0, i miss my sister i hope this week goes by fast!
2959,0, I miss u mum  So much. I wish u were here because u r the one I would be talking about Andrew right now   
2960,0, i miss you to virnisha!
2961,0, i miss you!
2962,0, I missed my 100th update and didn't put anything special.. ready for bed? what kind sh-- is that!? maybe the 200th'll b better. ;p
2963,0," i missed the listening party ,anyone record a video? skool! math final!ugh"
2964,0, i misss youuu.
2965,0, i need a good moan and hug
2966,0, I need a trophy shelf. We have too many for the top of the dvd shelf.
2967,0, I need another week of spring break you have no idea how much I dread going to school tomorrow
2968,0, I need desprate help! Tireddd and now gotta do blooming ICT!!
2969,0, I need me a pick-me-uppp. Just wasted almost 4 hours on a dumb page that didn't even end up working at all. ugh. Story of my life lately.
2970,0, i need some different medicine and some food plz. thnx.
2971,0, I need some more time from work!
2972,0, i need to cheer up! Argh. i hate it when i'm like this.
2973,0, I need to stop settling for less as of  right now. Seriously. Stay the fuck away from them. Spend all your money on shit that you want.
2974,0, i need waffles!!!!!!
2976,0, I miss my laptop
2977,0, I miss my phone.
2978,0, I miss my sisters alot and want them to come home soon. I don't like being alone
2979,0," i miss the seniors already. last day of school, graduation and Grizzly Bear tomorrow. it was the best of times, it was the worst of times"
2980,0, i miss the suspense of waiting for the harry potter books to come out. best books ever! too bad the movies SUCK. i'll still see 6 though!
2981,0, i miss trixiee and monica ((
2982,0, I miss you
2983,0, I miss you alot. Please be safe. I dont care who you are in the morning. Just be safe&lt;3 sorry had to get that out.
2984,0, i missed the game
2985,0," I missed the second annual zombie walk in chicago, this past saturday. Damn it Damn it Damn it. I was so wanting to do that this year"
2986,0, i missed two friends weddings this weekend and i'm super sad. and i miss my best friends. and.. i could keep complaining but i won't.
2987,0, i misssss you
2988,0," I need a firewire drive, usb is too damn slow for restoring or backing up"
2989,0, i need a guy!!!!!
2990,0, I need my handy dandy shooting hat.. I think that it should play a bigger role in my life.. The hat
2991,0, i need my study buddy! this isn't working out!
2992,0, i need some friends
2993,0, i need to find another series of books to read! ahhhh Kellan Lutz is so damn hot...I'm thinking of having a KELLAN MARATHON of movies!
2994,0, I need to get rid of my bad habits.
2995,0, I need to study harder...
2997,0, I overbaked the cheesecake brownies.
2999,0, I quite like baseball and bball oh and the odd gridiron match that a tiny tiny part of the worlds population calls football
3000,0, i really don't want to go to school
3001,0, I really liked Max.  He was one of my favorites #SYTYCD
3002,0, I really miss you. you don't understand how much you really mean to me.
3003,0, i really want to go to the katy perry concertt.
3004,0, I really wanted her to win lol. I kinda guessed Diversity were gonna to win anyway. 
3005,0, i really wanted to meet you and the wonder girls. good luck! is there any way i can try out to be part of your company? it's my dream!
3007,0, i run all out of people. oh well that was a pretty successful hunt haha ;D now i need a bunch of people to add me so i have more victims.
3009,0, i so dont have enough icon space on lj.
3010,0, i so dont know what im doing on here its all so new
3011,0," I spent my sunday arvo, with a bottom feeding vulture, stuck up lawyer chick, gawd there the lowest of scum"
3012,0, i start working 2morrow..there goes 6weeks of my summer
3013,0, i still cant get twitter on my phone it wont even take my number when i try to set it up  
3014,0, i still get teary eyed when i see p.s. i love you
3015,0, i think he's cheating on me...will post story on @061004     T_T
3016,0, my show today at Tavern on the Green 4 Make Music NY is canceled due to rain... growl!!
3017,0, my sis left twilight at her fiances! boo! k thunderstorm waterfall it is. goodnight
3018,0, MY SON'S NOW IN COLOMBIA UNTIL AUGUST. I WONT SEE HIM TIL THEN. I MISS MY CHU CHU! BUT IM NOT GOING TO IRAQ!! YESSSSS!!!
3019,0, my thumb skin hurts coz its not there
3020,0, My thumbs hurt from cutting pappper.
3021,0, My tummy hurts. 
3022,0, my tummy hurtsssss.
3023,0, my tummy really hurts now oh noes
3024,0," My turtle food! Its starving. ;( Im sorry, turtles. ;( I promise i buy tmr. ;("
3025,0, my tv died ~Tim~
3027,0, my video's being weird #ChuckMeMondays #chuck!!
3028,0, My wrists&amp;arms hurt.
3029,0, Need for speed High stakes doesn't work with compatibility mode on. DAAMN YOU EA FOR MAKING A GOOD GAME THATS TO GOOD TO BE TRUUUEE
3030,0," net  won't work, might aswell go to sleep."
3031,0, never again 
3032,0, Never waking up late again missed an awesome dress T3T
3033,0,"- new haircut, it's shorter "
3034,0, new moon trailer not as awesome as I hoped...
3035,0, new sandals were damaged in great fall yesterday...
3037,0, NICK BRAUN'S TWITTER IS BEING BLOCKED!!!!!! I LOVE HIM!!!!!!!!!!!!!!!!!! THIS SUCKS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
3038,0, no &quot;the postal service&quot; on twitter.....
3039,0, no 1 follow me
3040,0, No Baseball Today (:  I Hate the Rain!!  It is May right?
3041,0, no B-ball 2day Gyms getting fixed
3042,0, no body will talk 2 me.     *cries*
3043,0, no bonfire but maybe Venice Beach with Steph or comedy club with Sean
3044,0, no chance...
3045,0, no dishwasher
3046,0, no job at target or party city. plan c. does anyone know how to make money without having to apply somewhere?
